,Fec.G2.D42.Chase,Fec.G2.D84.Chase,Fec.G2.D84.Lady,Fec.G2.D84.Leia,Fec.G3.D42.Chloe,Fec.G3.D07.Chloe,Fec.G2.D49.Chase,Fec.G2.D49.Nash,Fec.G3.D14.Leah,Fec.G3.D14.Chloe,Fec.G3.D14.Rex,Fec.G2.D70.Leia,Fec.G2.D84.Terra,Fec.G3.D00.Bailey,Fec.G3.D14.Ozzy,Fec.G2.D42.Terra,Fec.G3.D07.Que,Fec.G3.D07.Rex,Fec.G3.D07.Ozzy,Fec.G2.D56.Terra,Fec.G3.D07.Lexy,Fec.G2.D56.Lady,Fec.G3.D28.Ozzy,Fec.G3.D42.Lexy,Fec.G2.D70.Chase,Fec.G3.D07.Hulk,Fec.G3.D28.Lexy,Fec.G2.D49.Amos,Fec.G3.D28.Rex,Fec.G3.D00.Rex,Fec.G3.D00.Ozzy,Fec.G3.D42.Rex,Fec.G2.D49.Terra,Fec.G2.D56.Leia,Fec.G3.D28.Que,Fec.G3.D14.Bailey,Fec.G2.D70.Mingo,Fec.G3.D14.Hulk,Fec.G2.D84.Mingo,Fec.G3.D42.Leah,Fec.G2.D49.Lady,Fec.G2.D70.Nash,Fec.G2.D70.Lady,Fec.G2.D42.Lady,Fec.G2.D56.Nash,Fec.G2.D49.Leia,Fec.G3.D00.Hulk,Fec.G2.D42.Leia,Fec.G3.D42.Hulk,Fec.G2.D70.Terra,Fec.G2.D56.Amos,Fec.G3.D42.Que,Fec.G2.D56.Mingo,Fec.G3.D28.Hulk,Fec.G2.D42.Amos,Fec.G3.D28.Leah,Fec.G3.D28.Chloe,Fec.G2.D84.Alfie,Fec.G2.D49.Alfie,Fec.G2.D84.Amos,Fec.G2.D84.Nash,Fec.G2.D70.Alfie,Fec.G3.D14.Lexy,Fec.G2.D49.Mingo,Fec.G3.D14.Que,Fec.G3.D00.Lexy,Fec.G3.D00.Leah,Fec.G3.D00.Que,Fec.G3.D07.Leah,Fec.G2.D70.Amos,Fec.G2.D42.Mingo,Fec.G3.D07.Bailey,Fec.G3.D28.Bailey,Fec.G3.D42.Bailey,Fec.G2.D56.Alfie,Fec.G2.D56.Chase,Fec.G3.D00.Chloe,Fec.G3.D42.Ozzy,Fec.G2.D42.Alfie,Fec.G2.D42.Nash
Fec.G3.D14.Que,0.64149083071,0.623949775879,0.645338480632,0.647099684526,0.701069802541,0.593593878816,0.665782228031,0.587224246102,0.634151997261,0.605047756826,0.630586693254,0.647765263997,0.652966863839,0.721888457831,0.599327868631,0.684552682294,0.603523202539,0.573114980922,0.582161984889,0.628261975267,0.626412501398,0.593591793825,0.656229102911,0.62038043614,0.652353656938,0.662166954355,0.640329964776,0.62380319336,0.715189892573,0.702576129761,0.626167706897,0.695759622345,0.622185236356,0.601741248685,0.674554939791,0.671220223717,0.672043142894,0.620537301547,0.657440464495,0.675587797945,0.591828899594,0.678196547629,0.67474242926,0.632114020329,0.586836389411,0.602179109362,0.743467767826,0.715072441809,0.72168447686,0.605782357238,0.634267142455,0.680944667171,0.654327365582,0.684860651231,0.74823729248,0.670977079976,0.682722232592,0.718645844687,0.658808312672,0.654585358969,0.671212565947,0.72684694802,0.608287233995,0.660848165919,0.0,0.72074012271,0.698482474732,0.676505954443,0.631055668779,0.654747037153,0.692169481862,0.65653803953,0.66675161793,0.691522299916,0.666058822577,0.596564229371,0.667803215838,0.689712658462,0.699126068096,0.658029907122
Fec.G3.D00.Lexy,0.718040735,0.763894337383,0.696776772071,0.674603670437,0.748931963504,0.726005100713,0.789464750055,0.759368867173,0.759197167966,0.72376448799,0.72727340353,0.74373725183,0.722440896221,0.586089067145,0.753582426627,0.685355734238,0.750045301905,0.728703880191,0.761348309137,0.742414926948,0.716593044803,0.766773049906,0.666216204932,0.703231281996,0.714714497722,0.70544966119,0.707982682851,0.747029055482,0.701960430162,0.67345995617,0.704779209905,0.671078216046,0.731932498827,0.772959827671,0.667465107842,0.74349447779,0.701641581049,0.722942095234,0.686062941037,0.699794579258,0.753680821313,0.635365175886,0.685965294467,0.684809977826,0.756124211218,0.747993183888,0.63066684289,0.643516908099,0.648554895302,0.732578448582,0.741993147432,0.666506517411,0.723027614352,0.681323655918,0.639607929255,0.714559376481,0.673093890847,0.667191738692,0.734882829857,0.673875644634,0.648600678882,0.664869622005,0.68105894129,0.725372429696,0.72074012271,0.0,0.595475438762,0.650049490277,0.736828884221,0.671957811896,0.617908658969,0.737911709622,0.709847726052,0.72000089251,0.7018199456,0.762231316252,0.63007087706,0.651373476917,0.606680999937,0.632376249991
Fec.G3.D00.Leah,0.710515504519,0.733098769834,0.701949462419,0.655632210905,0.717485685196,0.689727695719,0.769826621733,0.731156001229,0.732740015561,0.696851044445,0.728384625643,0.697495935074,0.712575027837,0.620956100365,0.720850024727,0.653086434132,0.729096983805,0.716091215765,0.736980192134,0.715361609366,0.698323688738,0.744619613494,0.622001557932,0.664900562802,0.718930201611,0.709410595524,0.652601715717,0.728103473476,0.695027040959,0.659353602447,0.675284862932,0.6613023533,0.698213758746,0.752766951893,0.679560032225,0.739141428212,0.688096687609,0.6945489146,0.684313360801,0.674039156519,0.733980675925,0.619177397188,0.678779893682,0.665066825243,0.728624643336,0.740031659629,0.61152198518,0.639149348671,0.605955801153,0.740757401715,0.728932886465,0.676597738456,0.715753039752,0.678782982471,0.663856305418,0.714706038552,0.667679244359,0.660572056051,0.718622083435,0.671177492665,0.644448489832,0.64583087475,0.669569090816,0.70326225674,0.698482474732,0.595475438762,0.0,0.638532871303,0.712034632938,0.661770939895,0.6130358034,0.722505569012,0.717688095059,0.72263366266,0.674990777501,0.74578135877,0.641471521842,0.625633341551,0.626193702308,0.603231235398
Fec.G3.D00.Que,0.68896924405,0.708656437997,0.645566767218,0.612505466928,0.667971373864,0.691894154706,0.757465647816,0.70114320615,0.745915460656,0.672470013742,0.688677470071,0.694765076861,0.653898720439,0.60675050666,0.708428026129,0.621841563504,0.731501537608,0.715750242485,0.725907566341,0.680040300843,0.720146725001,0.720238619835,0.595310933766,0.72096226685,0.67187343702,0.733780790151,0.703904593408,0.742847905189,0.642640092163,0.586240769072,0.643438216174,0.602847372231,0.673415806081,0.727030634176,0.603361119031,0.757398099915,0.711589906754,0.737489502082,0.702181876913,0.705052810393,0.723435097943,0.575312716046,0.632317823441,0.637127077498,0.706879309021,0.704861050832,0.595581507325,0.625505652552,0.621712108151,0.699468956341,0.73624013892,0.612841265197,0.724560778044,0.69597684747,0.65518590486,0.728158928969,0.609898854102,0.652873923606,0.745352370691,0.680113516649,0.604705117589,0.647964445679,0.712702550736,0.74170461132,0.676505954443,0.650049490277,0.638532871303,0.0,0.750329822602,0.677528618988,0.624689886337,0.752466690398,0.723456906564,0.725634352145,0.701517109404,0.729734975683,0.602265299806,0.605967930788,0.618972410303,0.583018922909
Fec.G3.D07.Leah,0.713532524639,0.688218911927,0.740668185349,0.686327816592,0.753115201049,0.622121637026,0.698392886484,0.610825201388,0.558132202787,0.690545250938,0.699662257802,0.731511571372,0.73586990983,0.745785133519,0.617710222072,0.741673220691,0.649168564541,0.592933328556,0.607034250413,0.681114002112,0.54217591052,0.59325998291,0.726253960123,0.644469244709,0.710639604298,0.587313128766,0.660611472199,0.548327535562,0.76876032404,0.759174327642,0.704093414104,0.744929767301,0.691536016068,0.653499418722,0.736003560719,0.594114949099,0.707702314011,0.537335079024,0.679332067574,0.692782175305,0.615468992918,0.737969563088,0.749292526669,0.714518574448,0.614464084736,0.668262056618,0.755115734344,0.765489775641,0.739884762244,0.672717406734,0.596703216784,0.736498833469,0.61006918694,0.707755066211,0.791759194308,0.696149710916,0.741739179495,0.741974606213,0.615075077461,0.706895878385,0.752776704664,0.752993515036,0.552753048398,0.566961321351,0.631055668779,0.736828884221,0.712034632938,0.750329822602,0.0,0.71452688283,0.719832771973,0.561088390559,0.664693761189,0.710839551006,0.61354901411,0.591997870873,0.740746494221,0.739897997804,0.751535351187,0.733292149453
Fec.G2.D70.Amos,0.664907553248,0.701447826369,0.632049600336,0.682881304023,0.714335805835,0.69952771284,0.759703472053,0.731668077227,0.728216311376,0.682623137812,0.679273663541,0.657690766524,0.687193413141,0.661012759239,0.735017102583,0.657669625419,0.704329698032,0.713731130723,0.736230725725,0.697745296659,0.708623566813,0.733033260919,0.649373572308,0.668956626312,0.686942695756,0.714274344258,0.676515726435,0.698575853904,0.70160499731,0.675420696371,0.669530925287,0.67566191642,0.702893761207,0.717931865046,0.681363250947,0.732947782155,0.65017791056,0.709657245122,0.643918473656,0.675748605173,0.722985762157,0.660913572114,0.640533487447,0.64979332169,0.733692613791,0.692269901874,0.669404383431,0.635498883333,0.655424744921,0.707726613353,0.718616647441,0.651843750977,0.698597727529,0.653458230456,0.689235398872,0.682327923354,0.695834451558,0.612203895221,0.719768353646,0.554271213725,0.661612292367,0.680311963748,0.686879150733,0.704212548349,0.654747037153,0.671957811896,0.661770939895,0.677528618988,0.71452688283,0.0,0.630018170655,0.731089918153,0.683528695328,0.66735295256,0.688770847681,0.737621142749,0.658367230562,0.678333525308,0.641208959404,0.667647667065
Fec.G2.D42.Mingo,0.697933118904,0.720573611787,0.670587358489,0.653357656894,0.727850468296,0.700089139015,0.764360296535,0.730709600154,0.738648622316,0.675939402882,0.691991811787,0.687929443886,0.673148126304,0.632398273835,0.737664429706,0.656373850163,0.720685557689,0.721669092803,0.733543789642,0.68435898679,0.69148620234,0.743426935133,0.630716479852,0.670195630239,0.679651068976,0.680872154254,0.678065680169,0.713296997679,0.700525400229,0.631641801656,0.658763913253,0.664199304792,0.709559208646,0.74178657124,0.678751515686,0.736181134435,0.671464269267,0.711319822338,0.650585035907,0.673489939253,0.727740202097,0.624430181117,0.648378510421,0.630728114378,0.74022154648,0.711088521039,0.627704851868,0.624715118263,0.63244670095,0.690595381355,0.712670331537,0.671587378204,0.703484102834,0.666060271772,0.664809251856,0.684997717419,0.687951953576,0.635617470395,0.717728329624,0.62947293917,0.625044758013,0.65025005121,0.667414332524,0.712768014824,0.692169481862,0.617908658969,0.6130358034,0.624689886337,0.719832771973,0.630018170655,0.0,0.719199449927,0.676625941598,0.683737850014,0.687033544455,0.755301103058,0.643188928629,0.638514342979,0.589567709641,0.607259453773
Fec.G3.D07.Bailey,0.726243898515,0.70148440497,0.74501583223,0.708784795215,0.761292282494,0.640176493474,0.677955596455,0.610155929859,0.578754351961,0.6919316221,0.70611931747,0.739681424732,0.746318903907,0.745106802583,0.654803248118,0.754548369974,0.645422030751,0.611011289012,0.610090059665,0.689450670148,0.522876915848,0.610014880889,0.745765993215,0.617698833565,0.719800029185,0.547970947996,0.666563539571,0.580530157892,0.774620251635,0.770151231815,0.71278373653,0.752180755042,0.689819048003,0.676906230327,0.753976494937,0.552841116395,0.693327797532,0.553489708179,0.666824368033,0.701689948655,0.584592595311,0.743689018924,0.7531187916,0.706287440648,0.609543725934,0.656466768744,0.772144422038,0.772427573335,0.765994848778,0.656704275508,0.584838762774,0.74735830886,0.620179133574,0.71816662252,0.792502347603,0.695940662384,0.764106732044,0.749494356776,0.589701877396,0.713888723709,0.741520423327,0.753912576065,0.535706003707,0.593280473599,0.65653803953,0.737911709622,0.722505569012,0.752466690398,0.561088390559,0.731089918153,0.719199449927,0.0,0.657005018451,0.706865088654,0.59937921609,0.602817818934,0.746351379208,0.7339124402,0.752035851873,0.74055984127
Fec.G3.D28.Bailey,0.65501996165,0.722539431123,0.710151547315,0.69445253884,0.747779240879,0.694682130071,0.717342471958,0.688862599516,0.670090209541,0.694590380996,0.693054942417,0.706626323957,0.688011891461,0.712427008305,0.710119991965,0.735654282897,0.690487996475,0.671530292465,0.696359237989,0.677344129188,0.641858945535,0.692286113604,0.721327438498,0.642043215511,0.683923885527,0.62583471133,0.673262062971,0.668307948819,0.734803925372,0.729641920155,0.723715554193,0.703794000735,0.706014807437,0.68377567857,0.697927832583,0.654569364432,0.63482623104,0.632840592325,0.619549187978,0.641660548879,0.673271269461,0.719407476697,0.703436610595,0.688563442169,0.685547888117,0.664573714838,0.748583276296,0.712497295145,0.719144760783,0.680621863587,0.655535851066,0.704858553412,0.610053449622,0.663952972811,0.758519027527,0.661901764766,0.740349375582,0.704597907577,0.670877063013,0.671566033715,0.721106475156,0.709816670893,0.604465037911,0.614550837082,0.66675161793,0.709847726052,0.717688095059,0.723456906564,0.664693761189,0.683528695328,0.676625941598,0.657005018451,0.0,0.612332331687,0.634066612677,0.685579601527,0.714371721408,0.724658699611,0.707228831752,0.725605256891
Fec.G3.D42.Bailey,0.690965754643,0.713971638477,0.68582631195,0.703430740659,0.726189570193,0.71397559343,0.763918459489,0.733222063021,0.719754389899,0.683935369004,0.720770591781,0.657907299232,0.664272501312,0.712477186771,0.752833047375,0.708020087783,0.72891762942,0.716415598646,0.738372332981,0.706065834848,0.693390104916,0.721153810408,0.718601651272,0.659801442619,0.669551243463,0.690010777962,0.680647771268,0.70335827123,0.719552967457,0.71178847692,0.708212896139,0.692799000287,0.726023789609,0.696956934021,0.728130050206,0.731750557932,0.621910995364,0.693670922158,0.614857354665,0.657983002915,0.726662301502,0.711499573705,0.699269454174,0.678358637976,0.732391173353,0.706542366643,0.731361245299,0.709348346845,0.709709217678,0.705670068524,0.684774711605,0.688884983292,0.65394623152,0.652575980521,0.742989597674,0.664588007176,0.74284039769,0.677683226659,0.692105511935,0.661774232437,0.707891839713,0.71212067915,0.688922162768,0.686887031454,0.691522299916,0.72000089251,0.72263366266,0.725634352145,0.710839551006,0.66735295256,0.683737850014,0.706865088654,0.612332331687,0.0,0.66767557867,0.720915607955,0.720908140522,0.727729940263,0.695850162754,0.737703081782
Fec.G2.D56.Alfie,0.692365006287,0.697511084671,0.720471759995,0.67023332762,0.7395781049,0.636639989148,0.715254990564,0.652523150399,0.597267894828,0.662991414739,0.665430098055,0.703636122458,0.713240097906,0.707028160797,0.684611129773,0.720759455148,0.643639071944,0.662871489858,0.669909914689,0.673735317017,0.587238218901,0.648667071355,0.72672470668,0.646329828605,0.696934336177,0.585193257099,0.669667746558,0.65028359087,0.748031912207,0.736092439018,0.721609418124,0.71806777356,0.667824733239,0.68596405518,0.723622722391,0.629933431687,0.664067655156,0.629128479938,0.623551208009,0.679644768935,0.650346469077,0.710394046143,0.711110274371,0.692783456849,0.66227623472,0.667750477257,0.742206918571,0.719492485107,0.724845034974,0.658852440842,0.634333652631,0.694504531922,0.605090114447,0.668462279024,0.741532509725,0.692727953777,0.731722459244,0.711917493869,0.629967605248,0.671630099917,0.706832323251,0.717662693692,0.61572041695,0.61586073098,0.666058822577,0.7018199456,0.674990777501,0.701517109404,0.61354901411,0.688770847681,0.687033544455,0.59937921609,0.634066612677,0.66767557867,0.0,0.657753059969,0.721053643232,0.721024600258,0.70934177145,0.710245705974
Fec.G2.D56.Chase,0.663967800686,0.65688595707,0.72315785598,0.681033381875,0.71024427707,0.62634217364,0.629271219735,0.57355637908,0.604900925722,0.648138968374,0.687420482778,0.706586536761,0.710175142525,0.766690719442,0.61002045312,0.733104017404,0.619792236757,0.587138173256,0.565258802669,0.652015723481,0.599941916653,0.552611444231,0.713174695136,0.639533478441,0.685146991612,0.648262637266,0.677254854644,0.617367765813,0.739011285107,0.746439561924,0.679535005021,0.733287904853,0.658276915791,0.608457714606,0.718880012701,0.633826969595,0.718495588795,0.588387428312,0.699166190209,0.697841376569,0.571701244764,0.741819022798,0.716136895572,0.684032933673,0.573094858986,0.620532650099,0.788557213449,0.77653300995,0.762457785746,0.643333884584,0.595494453469,0.72268654851,0.605441487596,0.738021822342,0.792485278562,0.706975098125,0.722846140859,0.762684914969,0.627951840236,0.732446654501,0.717412541837,0.763293204268,0.603642421846,0.604012385856,0.596564229371,0.762231316252,0.74578135877,0.729734975683,0.591997870873,0.737621142749,0.755301103058,0.602817818934,0.685579601527,0.720915607955,0.657753059969,0.0,0.712641393794,0.732473514553,0.752776894007,0.724403369068
Fec.G3.D00.Chloe,0.664995921154,0.712970800166,0.63255872421,0.641808056593,0.715865581252,0.679091006743,0.736939080916,0.707148932521,0.737636968638,0.666744172979,0.680011046861,0.69310107387,0.679634893053,0.641941553951,0.711599878277,0.59901479441,0.701932840385,0.685867436687,0.723136139252,0.676368800679,0.719594706047,0.710767769517,0.602406243416,0.711622120461,0.66030130254,0.719862006763,0.712890662208,0.740259246473,0.680169247303,0.582956602972,0.632263779973,0.643978125681,0.675805754556,0.711017759664,0.636038937539,0.757512760508,0.686450487415,0.727500020606,0.707139724675,0.714720717368,0.706404247232,0.58063523734,0.641541111242,0.623819953298,0.71453087991,0.702507042276,0.611126815442,0.66266306098,0.634581898858,0.690909061943,0.731190413402,0.651104704444,0.714502504342,0.679855373305,0.650475449402,0.721004810541,0.665396135049,0.697254487944,0.744740995137,0.679353197249,0.586573845676,0.692363226877,0.703640438493,0.727314412629,0.667803215838,0.63007087706,0.641471521842,0.602265299806,0.740746494221,0.658367230562,0.643188928629,0.746351379208,0.714371721408,0.720908140522,0.721053643232,0.712641393794,0.0,0.581491824106,0.60797598405,0.54834239093
Fec.G3.D42.Ozzy,0.682976314082,0.703591226939,0.663023894632,0.641768023246,0.712358164232,0.693163596837,0.749149670952,0.705861302767,0.749191122069,0.666505135006,0.708846408175,0.70928465102,0.697191892876,0.642188437607,0.709219281666,0.628531826485,0.710951813734,0.693066004071,0.725157340244,0.701901897813,0.708596184178,0.722522692998,0.538108177435,0.708652597182,0.688230180497,0.72299072379,0.726537046266,0.736031387961,0.683778839237,0.618743556861,0.599957938923,0.627159102404,0.677343667622,0.738142967787,0.656393001105,0.748433857643,0.703237804489,0.733000419931,0.722133144542,0.715947362795,0.712305530464,0.595335444366,0.658009148281,0.644243764244,0.72435503923,0.694187568657,0.62783492892,0.654069012304,0.654573647044,0.702968660727,0.729128844095,0.663684560111,0.735967610533,0.718995492104,0.677838179974,0.725760878016,0.665407648256,0.684495764925,0.728834498318,0.690047991482,0.604721331728,0.649199326339,0.696396484672,0.724424833954,0.689712658462,0.651373476917,0.625633341551,0.605967930788,0.739897997804,0.678333525308,0.638514342979,0.7339124402,0.724658699611,0.727729940263,0.721024600258,0.732473514553,0.581491824106,0.0,0.648951143128,0.587941127057
Fec.G2.D42.Alfie,0.664627320426,0.722475004394,0.633623456984,0.659136463838,0.707714831339,0.713176863344,0.771345398971,0.746096444989,0.747060773724,0.686414231698,0.706065230847,0.697708996511,0.666044477633,0.593420919589,0.753986171936,0.63351023731,0.734192147887,0.728206664396,0.749454360027,0.698302793261,0.724430131659,0.748853146635,0.650834087812,0.699968449792,0.688482438172,0.724044981679,0.68966105488,0.737029213829,0.655394751937,0.610973138953,0.662570728119,0.626974807166,0.695985142715,0.739109343466,0.622587427908,0.760511316486,0.671028586148,0.720637154319,0.661288076482,0.678855542722,0.746636761511,0.591186433837,0.630139531939,0.646592518273,0.74772682191,0.717765755001,0.597988967603,0.602680627631,0.644225424413,0.723150283442,0.721393916166,0.651758564957,0.708067950422,0.647951890241,0.587989682467,0.70108627092,0.652078548663,0.648713448128,0.74174965888,0.625095490044,0.62036707128,0.661841136877,0.708900479864,0.714774877473,0.699126068096,0.606680999937,0.626193702308,0.618972410303,0.751535351187,0.641208959404,0.589567709641,0.752035851873,0.707228831752,0.695850162754,0.70934177145,0.752776894007,0.60797598405,0.648951143128,0.0,0.608294807705
Fec.G2.D42.Nash,0.676876658076,0.710481714972,0.65915277274,0.646357056369,0.716538238929,0.686070173806,0.756012397146,0.702524161372,0.741710748442,0.670546525653,0.680906747304,0.694331197182,0.679535579767,0.636602867288,0.706871969715,0.62901459761,0.707306496283,0.706035196803,0.706370481173,0.682736680363,0.717084171398,0.705097918423,0.598226315477,0.699445744982,0.67747526233,0.729359726359,0.71062252748,0.735138655612,0.675195901393,0.614811340284,0.645390238237,0.661488354389,0.688095314235,0.711806685406,0.635868076125,0.756346611429,0.697332801386,0.728338946291,0.69521458134,0.710086745416,0.712328023309,0.546189075407,0.643967619,0.617599955228,0.710711247251,0.703323714746,0.606368114408,0.652967683468,0.657960703583,0.696160431658,0.732621548849,0.655969281469,0.717679851678,0.717430976385,0.645186151846,0.72022736051,0.650009607727,0.689476545273,0.735302125326,0.674730370989,0.578174178256,0.666673045098,0.697606107767,0.718898017428,0.658029907122,0.632376249991,0.603231235398,0.583018922909,0.733292149453,0.667647667065,0.607259453773,0.74055984127,0.725605256891,0.737703081782,0.710245705974,0.724403369068,0.54834239093,0.587941127057,0.608294807705,0.0
